매장코드,상품코드,재고
S00005,G06989,16
S00005,G06990,2
S00005,G06991,30
S00005,G06992,10
S00005,G06993,2
S00005,G06994,3
S00005,G06995,1
S00005,G06996,1
S00005,G06997,4
S00005,G06998,10
S00005,G06999,1
S00005,G07000,12
S00005,G07001,3
S00005,G07002,11
S00005,G07003,9
S00005,G07004,3
S00005,G07005,1
S00005,G07006,52
S00005,G07007,4
S00005,G07008,1
S00005,G07009,15
S00005,G07010,3
S00005,G07011,10
S00005,G07012,4
S00005,G07013,2
S00005,G07014,8
S00005,G07015,4
S00005,G07016,6
S00005,G07017,1
S00005,G07018,1
S00005,G07019,2
S00005,G07020,1
S00005,G07021,32
S00005,G07022,1
S00005,G07023,40
S00005,G07024,5
S00005,G07025,72
S00005,G07026,20
S00005,G07027,2
S00005,G07028,1
S00005,G07029,13
S00005,G07030,3
S00005,G07031,18
S00005,G07032,11
S00005,G07033,1
S00005,G07034,3
S00005,G07035,1
S00005,G07036,24
S00005,G07037,5
S00005,G07038,930
S00005,G07039,3
S00005,G07040,94
S00005,G07041,1
S00005,G07042,48
S00005,G07043,43
S00005,G07044,5
S00005,G07045,32
S00005,G07046,16
S00005,G07047,7
S00005,G07048,7
S00005,G07049,1
S00005,G07050,1
S00005,G07051,1
S00005,G07052,1
S00005,G07053,2
S00005,G07054,1
S00005,G07055,4
S00005,G07056,4
S00005,G07057,1
S00005,G07058,26
S00005,G07059,21
S00005,G07060,1
S00005,G07061,1
S00005,G07062,1
S00005,G07063,1
S00005,G07064,5
S00005,G07065,6
S00005,G07066,1
S00005,G07067,1
S00005,G07068,4
S00005,G07069,1
S00005,G07070,4
S00005,G07071,2
S00005,G07072,1
S00005,G07073,1
S00005,G07074,2
S00005,G07075,3
S00005,G07076,2
S00005,G07077,1
S00005,G07078,7
S00005,G07079,17
S00005,G07080,142
S00005,G07081,57
S00005,G07082,2
S00005,G07083,4
S00005,G07084,4
S00005,G07085,8
S00005,G07086,58
S00005,G07087,18
S00005,G07088,4
S00005,G07089,59
S00005,G07090,3
S00005,G07091,16
S00005,G07092,58
S00005,G07093,13
S00005,G07094,10
S00005,G07095,1
S00005,G07096,17
S00005,G07097,2
S00005,G07098,6
S00005,G07099,11
S00005,G07100,7
S00005,G07101,3
S00005,G07102,2
S00005,G07103,7
S00005,G07104,4
S00005,G07105,1
S00005,G07106,3
S00005,G07107,7
S00005,G07108,15
S00005,G07109,3
S00005,G07110,1
S00005,G07111,40
S00005,G07112,3
S00005,G07113,3
S00005,G07114,28
S00005,G07115,5
S00005,G07116,5
S00005,G07117,1
S00005,G07118,1
S00005,G07119,6
S00005,G07120,3
S00005,G07121,15
S00005,G07122,7
S00005,G07123,48
S00005,G07124,1
S00005,G07125,3
S00005,G07126,1
S00005,G07127,2
S00005,G07128,1
S00005,G07129,3
S00005,G07130,1
S00005,G07131,3
S00005,G07132,2
S00005,G07133,3
S00005,G07134,9
S00005,G07135,3
S00005,G07136,1
S00005,G07137,1
S00005,G07138,7
S00005,G07139,2
S00005,G07140,1
S00005,G07141,25
S00005,G07142,1
S00005,G07143,15
S00005,G07144,2
S00005,G07145,11
S00005,G07146,22
S00005,G07147,1
S00005,G07148,4
S00005,G07149,5
S00005,G07150,50
S00005,G07151,2
S00005,G07152,10
S00005,G07153,4
S00005,G07154,3
S00005,G07155,135
S00005,G07156,4
S00005,G07157,16
S00005,G07158,1
S00005,G07159,6
S00005,G07160,5
S00005,G07161,8
S00005,G07162,1
S00005,G07163,1
S00005,G07164,2
S00005,G07165,1
S00005,G07166,4
S00005,G07167,1
S00005,G07168,16
S00005,G07169,9
S00005,G07170,41
S00005,G07171,1
S00005,G07172,2
S00005,G07173,2
S00005,G07174,67
S00005,G07175,8
S00005,G07176,14
S00005,G07177,32
S00005,G07178,1
S00005,G07179,114
S00005,G07180,28
S00005,G07181,17
S00005,G07182,1
S00005,G07183,77
S00005,G07184,5
S00005,G07185,55
S00005,G07186,31
S00005,G07187,2
S00005,G07188,1
S00005,G07189,1
S00005,G07190,1
S00005,G07191,12
S00005,G07192,1
S00005,G07193,232
S00005,G07194,8
S00005,G07195,1
S00005,G07196,189
S00005,G07197,1
S00005,G07198,147
S00005,G07199,36
S00005,G07200,100
S00005,G07201,3
S00005,G07202,19
S00005,G07203,137
S00005,G07204,19
S00005,G07205,19
S00005,G07206,4
S00005,G07207,7
S00005,G07208,23
S00005,G07209,47
S00005,G07210,7
S00005,G07211,215
S00005,G07212,1
S00005,G07213,1
S00005,G07214,68
S00005,G07215,68
S00005,G07216,1
S00005,G07217,3
S00005,G07218,1
S00005,G07219,1
S00005,G07220,1381
S00005,G07221,1
S00005,G07222,7
S00005,G07223,10
S00005,G07224,30
S00005,G07225,26
S00005,G07226,1
S00005,G07227,4
S00005,G07228,1
S00005,G07229,2
S00005,G07230,1
S00005,G07231,2
S00005,G07232,21
S00005,G07233,83
S00005,G07234,6
S00005,G07235,15
S00005,G07236,49
S00005,G07237,1
S00005,G07238,10
S00005,G07239,15
S00005,G07240,19
S00005,G07241,9
S00005,G07242,1
S00005,G07243,7
S00005,G07244,1
S00005,G07245,2
S00005,G07246,1
S00005,G07247,1
S00005,G07248,1
S00005,G07249,1
S00005,G07250,1
S00005,G07251,2
S00005,G07252,1
S00005,G07253,1
S00005,G07254,1
S00005,G07255,6
S00005,G07256,3
S00005,G07257,1
S00005,G07258,4
S00005,G07259,5
S00005,G07260,3
S00005,G07261,2
S00005,G07262,28
S00005,G07263,15
S00005,G07264,18
S00005,G07265,3
S00005,G07266,236
S00005,G07267,1
S00005,G07268,2
S00005,G07269,12
S00005,G07270,8
S00005,G07271,1
S00005,G07272,11
S00005,G07273,5
S00005,G07274,10
S00005,G07275,40
S00005,G07276,1
S00005,G07277,2
S00005,G07278,3
S00005,G07279,1
S00005,G07280,2
S00005,G07281,2
S00005,G07282,2
S00005,G07283,6
S00005,G07284,1
S00005,G07285,7
S00005,G07286,4
S00005,G07287,18
S00005,G07288,50
S00005,G07289,1
S00005,G07290,15
S00005,G07291,2
S00005,G07292,1
S00005,G07293,2
S00005,G07294,1
S00005,G07295,1
S00005,G07296,1
S00005,G07297,8
S00005,G07298,1
S00005,G07299,1
S00005,G07300,136
S00005,G07301,21
S00005,G07302,1
S00005,G07303,9
S00005,G07304,6
S00005,G07305,8
S00005,G07306,2
S00005,G07307,1
S00005,G07308,2
S00005,G07309,1
S00005,G07310,2
S00005,G07311,2
S00005,G07312,1
S00005,G07313,1
S00005,G07314,2
S00005,G07315,11
S00005,G07316,2
S00005,G07317,7
S00005,G07318,3
S00005,G07319,4
S00005,G07320,1
S00005,G07321,3
S00005,G07322,4
S00005,G07323,1
S00005,G07324,5
S00005,G07325,16
S00005,G07326,4
S00005,G07327,1
S00005,G07328,12
S00005,G07329,6
S00005,G07330,1
S00005,G07331,5
S00005,G07332,10
S00005,G07333,1
S00005,G07334,4
S00005,G07335,3
S00005,G07336,4
S00005,G07337,1
S00005,G07338,2
S00005,G07339,1
S00005,G07340,1
S00005,G07341,1
S00005,G07342,1
S00005,G07343,27
S00005,G07344,1
S00005,G07345,1
S00005,G07346,4
S00005,G07347,8
S00005,G07348,6
S00005,G07349,6
S00005,G07350,41
S00005,G07351,8
S00005,G07352,33
S00005,G07353,2
S00005,G07354,2
S00005,G07355,33
S00005,G07356,10
S00005,G07357,5
S00005,G07358,1
S00005,G07359,1
S00005,G07360,2
S00005,G07361,3
S00005,G07362,1
S00005,G07363,1
S00005,G07364,13
S00005,G07365,3
S00005,G07366,6
S00005,G07367,1
S00005,G07368,4
S00005,G07369,3
S00005,G07370,1
S00005,G07371,3
S00005,G07372,14
S00005,G07373,1
S00005,G07374,1
S00005,G07375,100
S00005,G07376,1
S00005,G07377,1
S00005,G07378,1
S00005,G07379,1
S00005,G07380,16
S00005,G07381,2
S00005,G07382,1
S00005,G07383,26
S00005,G07384,4
S00005,G07385,1
S00005,G07386,4
S00005,G07387,3
S00005,G07388,3
S00005,G07389,42
S00005,G07390,12
S00005,G07391,28
S00005,G07392,5
S00005,G07393,5
S00005,G07394,153
S00005,G07395,11
S00005,G07396,7
S00005,G07397,6
S00005,G07398,1
S00005,G07399,1
S00005,G07400,5
S00005,G07401,2
S00005,G07402,1
S00005,G07403,1
S00005,G07404,8
S00005,G07405,2
S00005,G07406,4
S00005,G07407,8
S00005,G07408,2
S00005,G07409,4
S00005,G07410,1
S00005,G07411,1
S00005,G07412,86
S00005,G07413,1
S00005,G07414,3
S00005,G07415,1
S00005,G07416,1
S00005,G07417,1
S00005,G07418,2
S00005,G07419,3
S00005,G07420,7
S00005,G07421,7
S00005,G07422,1
S00005,G07423,4
S00005,G07424,8
S00005,G07425,2
S00005,G07426,1
S00005,G07427,52
S00005,G07428,3
S00005,G07429,2
S00005,G07430,3
S00005,G07431,2
S00005,G07432,1
S00005,G07433,1
S00005,G07434,5
S00005,G07435,16
S00005,G07436,1
S00005,G07437,4
S00005,G07438,1
S00005,G07439,29
S00005,G07440,8
S00005,G07441,45
S00005,G07442,4
S00005,G07443,14
S00005,G07444,5
S00005,G07445,12
S00005,G07446,1
S00005,G07447,4
S00005,G07448,5
S00005,G07449,328
S00005,G07450,1
S00005,G07451,2
S00005,G07452,84
S00005,G07453,2
S00005,G07454,2
S00005,G07455,4
S00005,G07456,2
S00005,G07457,10
S00005,G07458,14
S00005,G07459,2
S00005,G07460,2
S00005,G07461,23
S00005,G07462,3
S00005,G07463,2
S00005,G07464,2
S00005,G07465,1
S00005,G07466,7
S00005,G07467,1
S00005,G07468,9
S00005,G07469,2
S00005,G07470,1
S00005,G07471,1
S00005,G07472,1
S00005,G07473,46
S00005,G07474,25
S00005,G07475,1
